_MEMBER_Input ID,_LogP_Input ID,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-5.344377522478518,GO:0010669,M1,1,0,GO Biological Processes,19,epithelial structure maintenance,-5.344377522478518,35.75555555555555,11.655156693142551,24135,27,100,4,4.0,1.9595917942265424,1525|7031|7032|7033,CXADR|TFF1|TFF2|TFF3,-1.0658982994321955,0,1,1,1,-5.344377522478518,36.2025,
1,-4.278893589557105,GO:0022600,M1,1,0,GO Biological Processes,19,digestive system process,-4.278893589557105,12.440721649484535,7.2825372063978975,24135,97,100,5,5.0,2.1794494717703365,150|7031|7032|7033|9245,ADRA2A|TFF1|TFF2|TFF3|GCNT3,-0.6930013225399644,0,1,0,0,-5.344377522478518,36.2025,
1,-4.12638250557203,GO:0030277,M1,1,0,GO Biological Processes,19,maintenance of gastrointestinal epithelium,-4.12638250557203,36.2025,10.158684272046669,24135,20,100,3,3.0,1.7058722109231979,7031|7032|7033,TFF1|TFF2|TFF3,-0.6930013225399644,0,1,0,0,-5.344377522478518,36.2025,
1,-3.601991219726618,GO:0007586,M1,1,0,GO Biological Processes,19,digestion,-3.601991219726618,8.938888888888888,5.9664166510416115,24135,135,100,5,5.0,2.1794494717703365,150|7031|7032|7033|9245,ADRA2A|TFF1|TFF2|TFF3|GCNT3,-0.5276319793362205,0,1,0,0,-5.344377522478518,36.2025,
1,-3.4937454625074547,GO:0001894,M1,1,0,GO Biological Processes,19,tissue homeostasis,-3.4937454625074547,6.552488687782805,5.3487253470356375,24135,221,100,6,6.0,2.3748684174075834,1525|1956|3549|7031|7032|7033,CXADR|EGFR|IHH|TFF1|TFF2|TFF3,-0.4769890580409969,0,1,0,0,-5.344377522478518,36.2025,
1,-2.8296440728615244,M5906,M1,1,0,Hallmark Gene Sets,23,HALLMARK ESTROGEN RESPONSE EARLY,-2.8296440728615244,6.03375,4.610866153680005,24135,200,100,5,5.0,2.1794494717703365,120|7031|7033|11057|54020,ADD3|TFF1|TFF3|ABHD2|SLC37A1,-0.1422294568417012,0,1,0,0,-5.344377522478518,36.2025,
1,-2.4592000284629294,GO:0048871,M1,1,0,GO Biological Processes,19,multicellular organismal homeostasis,-2.4592000284629294,3.586942675159236,3.6571752445709587,24135,471,100,7,7.0,2.551470164434615,43|1525|1956|3549|7031|7032|7033,ACHE|CXADR|EGFR|IHH|TFF1|TFF2|TFF3,-0.026669610834804396,0,1,0,0,-5.344377522478518,36.2025,
1,-2.0677103397832055,GO:0060249,M1,1,0,GO Biological Processes,19,anatomical structure homeostasis,-2.0677103397832055,3.4072941176470586,3.2296126212470573,24135,425,100,6,6.0,2.3748684174075834,1525|1956|3549|7031|7032|7033,CXADR|EGFR|IHH|TFF1|TFF2|TFF3,0.0,0,1,0,0,-5.344377522478518,36.2025,
1,-2.014579390033961,M5907,M1,1,0,Hallmark Gene Sets,23,HALLMARK ESTROGEN RESPONSE LATE,-2.014579390033961,4.827,3.505494863696723,24135,200,100,4,4.0,1.9595917942265424,120|7031|7033|11057,ADD3|TFF1|TFF3|ABHD2,0.0,0,1,0,0,-5.344377522478518,36.2025,
1,-4.977527097059992,GO:0030029,M1,1,0,GO Biological Processes,19,actin filament-based process,-4.977527097059992,4.280422919508868,5.817654535011037,24135,733,100,13,13.0,3.363034344160047,120|150|408|1525|3760|4647|5154|8440|9344|23327|79784|84501|134549,ADD3|ADRA2A|ARRB1|CXADR|KCNJ3|MYO7A|PDGFA|NCK2|TAOK2|NEDD4L|MYH14|SPIRE2|SHROOM1,-1.000077869677651,0,2,1,1,-4.977527097059992,6.268831168831169,
1,-3.4767146801344904,GO:0030036,M1,1,0,GO Biological Processes,19,actin cytoskeleton organization,-3.4767146801344904,3.7593457943925235,4.570850261283993,24135,642,100,10,10.0,3.0000000000000004,120|150|408|1525|5154|8440|9344|79784|84501|134549,ADD3|ADRA2A|ARRB1|CXADR|PDGFA|NCK2|TAOK2|MYH14|SPIRE2|SHROOM1,-0.4769890580409969,0,2,0,0,-4.977527097059992,6.268831168831169,
1,-2.410072807363452,GO:0051017,M1,1,0,GO Biological Processes,19,actin filament bundle assembly,-2.410072807363452,6.268831168831169,4.230908073678547,24135,154,100,4,4.0,1.9595917942265424,120|408|84501|134549,ADD3|ARRB1|SPIRE2|SHROOM1,-0.008239166580762966,0,2,0,0,-4.977527097059992,6.268831168831169,
1,-2.3705399756448866,GO:0061572,M1,1,0,GO Biological Processes,19,actin filament bundle organization,-2.3705399756448866,6.110126582278481,4.156764026406683,24135,158,100,4,4.0,1.9595917942265424,120|408|84501|134549,ADD3|ARRB1|SPIRE2|SHROOM1,-0.001805955284731131,0,2,0,0,-4.977527097059992,6.268831168831169,
1,-4.268981642144634,R-HSA-5635838,M1,1,0,Reactome Gene Sets,6,Activation of SMO,-4.268981642144634,40.224999999999994,10.738167006358314,24135,18,100,3,3.0,1.7058722109231979,408|3549|23288,ARRB1|IHH|IQCE,-0.6930013225399644,0,3,1,1,-4.268981642144634,40.224999999999994,
1,-2.2731684384979114,R-HSA-5632684,M1,1,0,Reactome Gene Sets,6,Hedgehog 'on' state,-2.2731684384979114,8.518235294117646,4.478787185313819,24135,85,100,3,3.0,1.7058722109231979,408|3549|23288,ARRB1|IHH|IQCE,0.0,0,3,0,0,-4.268981642144634,40.224999999999994,
1,-4.267861510880509,GO:0010817,M1,1,0,GO Biological Processes,19,regulation of hormone levels,-4.267861510880509,4.704678362573099,5.470706928147751,24135,513,100,10,10.0,3.0000000000000004,43|150|408|1113|1956|3169|3172|25825|54097|131177,ACHE|ADRA2A|ARRB1|CHGA|EGFR|FOXA1|HNF4A|BACE2|FAM3B|FAM3D,-0.6930013225399644,0,4,1,1,-4.267861510880509,19.053947368421053,
1,-4.146711912768912,GO:0030072,M1,1,0,GO Biological Processes,19,peptide hormone secretion,-4.146711912768912,6.923975409836067,5.999065270069818,24135,244,100,7,7.0,2.551470164434615,150|408|1113|1956|3172|54097|131177,ADRA2A|ARRB1|CHGA|EGFR|HNF4A|FAM3B|FAM3D,-0.6930013225399644,0,4,0,0,-4.267861510880509,19.053947368421053,
1,-3.691847687130916,GO:0030073,M1,1,0,GO Biological Processes,19,insulin secretion,-3.691847687130916,7.1334975369458125,5.66055882588174,24135,203,100,6,6.0,2.3748684174075834,150|408|1113|3172|54097|131177,ADRA2A|ARRB1|CHGA|HNF4A|FAM3B|FAM3D,-0.5276319793362205,0,4,0,0,-4.267861510880509,19.053947368421053,
1,-3.691847687130916,GO:0090276,M1,1,0,GO Biological Processes,19,regulation of peptide hormone secretion,-3.691847687130916,7.1334975369458125,5.66055882588174,24135,203,100,6,6.0,2.3748684174075834,150|408|1113|1956|3172|131177,ADRA2A|ARRB1|CHGA|EGFR|HNF4A|FAM3D,-0.5276319793362205,0,4,0,0,-4.267861510880509,19.053947368421053,
1,-3.515529247477103,GO:0046879,M1,1,0,GO Biological Processes,19,hormone secretion,-3.515529247477103,5.467475728155341,5.098101334041373,24135,309,100,7,7.0,2.551470164434615,150|408|1113|1956|3172|54097|131177,ADRA2A|ARRB1|CHGA|EGFR|HNF4A|FAM3B|FAM3D,-0.4769890580409969,0,4,0,0,-4.267861510880509,19.053947368421053,
1,-3.4323321926918795,GO:0009914,M1,1,0,GO Biological Processes,19,hormone transport,-3.4323321926918795,5.296081504702196,4.9822559424186466,24135,319,100,7,7.0,2.551470164434615,150|408|1113|1956|3172|54097|131177,ADRA2A|ARRB1|CHGA|EGFR|HNF4A|FAM3B|FAM3D,-0.47553213466260047,0,4,0,0,-4.267861510880509,19.053947368421053,
1,-3.280650126719032,GO:0046676,M1,1,0,GO Biological Processes,19,negative regulation of insulin secretion,-3.280650126719032,19.053947368421053,7.184144722775853,24135,38,100,3,3.0,1.7058722109231979,150|1113|131177,ADRA2A|CHGA|FAM3D,-0.36389873969030223,0,4,0,0,-4.267861510880509,19.053947368421053,
1,-3.2113925898656706,GO:0023061,M1,1,0,GO Biological Processes,19,signal release,-3.2113925898656706,4.243516483516483,4.505298282483982,24135,455,100,8,8.0,2.7129319932501073,150|408|1113|1956|3172|54097|112476|131177,ADRA2A|ARRB1|CHGA|EGFR|HNF4A|FAM3B|PRRT2|FAM3D,-0.3447227045383592,0,4,0,0,-4.267861510880509,19.053947368421053,
1,-3.1212589299184663,GO:0050796,M1,1,0,GO Biological Processes,19,regulation of insulin secretion,-3.1212589299184663,7.015988372093023,5.107321637073813,24135,172,100,5,5.0,2.1794494717703365,150|408|1113|3172|131177,ADRA2A|ARRB1|CHGA|HNF4A|FAM3D,-0.2768054656460749,0,4,0,0,-4.267861510880509,19.053947368421053,
